Equipment_ID,Date,daily_heating_hours,daily_cooling_hours,daily_off_hours,daily_unknown_hours,daily_runtime_hours,daily_fan_on_hours,fan_runtime_ratio,setpoint_change_count,occupied_ping_count,unoccupied_ping_count,indoor_temp_time_weighted_mean,setpoint_time_weighted_mean,outdoor_temp_time_weighted_mean,outdoor_humidity_time_weighted_mean,setpoint_gap_mean,day_of_week,is_weekend,month,month_sin,month_cos,indoor_temp_min,indoor_temp_q25,indoor_temp_median,indoor_temp_q75,indoor_temp_max,indoor_temp_range,indoor_temp_mean,indoor_temp_std,indoor_temp_variance,indoor_temp_iqr,indoor_temp_skewness,indoor_temp_kurtosis_excess,indoor_temp_raw_moment_2,indoor_temp_raw_moment_3,setpoint_min,setpoint_q25,setpoint_median,setpoint_q75,setpoint_max,setpoint_range,setpoint_mean,setpoint_std,setpoint_variance,setpoint_iqr,setpoint_skewness,setpoint_kurtosis_excess,setpoint_raw_moment_2,setpoint_raw_moment_3,outdoor_temp_min,outdoor_temp_q25,outdoor_temp_median,outdoor_temp_q75,outdoor_temp_max,outdoor_temp_range,outdoor_temp_mean,outdoor_temp_std,outdoor_temp_variance,outdoor_temp_iqr,outdoor_temp_skewness,outdoor_temp_kurtosis_excess,outdoor_temp_raw_moment_2,outdoor_temp_raw_moment_3,outdoor_hum_min,outdoor_hum_q25,outdoor_hum_median,outdoor_hum_q75,outdoor_hum_max,outdoor_hum_range,outdoor_hum_mean,outdoor_hum_std,outdoor_hum_variance,outdoor_hum_iqr,outdoor_hum_skewness,outdoor_hum_kurtosis_excess,outdoor_hum_raw_moment_2,outdoor_hum_raw_moment_3,true_outside_min,true_outside_max,true_outside_mean,true_humidity_mean,outdoor_temp_trend_gradient,temp_gradient_mean
timeseries_table_timeseries_table (6),2025-06-24,0.0,0.0,18.663333333333334,5.336666666666667,0.0,0.0,0.0,0,20,0,19.92480188540394,20.560000000000002,28.629476590093724,73.11703108601614,0.6351981145960615,1,0,6,1.2246467991473532e-16,-1.0,19.02,19.57060606060606,19.9,20.29952205882353,20.6,1.5800000000000018,19.92480188540394,0.43346267690759943,0.18788989227190195,0.7289159982174702,-0.12641714906017223,-1.208427679410608,397.18253990270006,7921.137718596271,20.56,20.56,20.56,20.56,20.56,0.0,20.560000000000002,3.573798218083708e-15,1.2772033703578286e-29,0.0,-0.9824049465131178,-2.0233910034602074,422.71359999999993,8690.991615999996,22.968864774624375,24.935658920212898,28.110283921217903,32.58744813067285,34.309443516972735,11.34057874234836,28.629476590093724,3.8207597217139213,14.598204851071442,7.651789210459949,0.0037865749865838043,-1.4788431275036,834.0170377229981,24700.499793575003,51.91485809682804,61.49898164745254,70.92088761419163,87.57004302366713,95.0,43.08514190317196,73.11703108601615,14.128450053195932,199.61310090565215,26.071061376214587,0.06351528713608465,-1.4578492313694515,5542.594381037453,434171.31016768207,22.43,35.26,28.879791666666666,72.29166666666667,0.7946949404761909,-8.954989781262725
timeseries_table_timeseries_table (6),2025-06-25,0.0,0.0,14.09,9.91,0.0,0.0,0.0,0,18,0,19.870654925080725,20.56,29.599602666948474,70.21125627892117,0.6893450749192738,2,0,6,1.2246467991473532e-16,-1.0,18.8,19.49,19.84338386047988,20.23,20.54,1.7399999999999984,19.87065492508073,0.4240396432734866,0.17980961906750578,0.740000000000002,-0.058311015813156994,-1.1687101476050672,395.01914057832107,7856.287537618037,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.71359999999993,8690.991615999998,23.409548997772827,24.83620049161509,31.579680209106655,33.220825919851066,34.4942,11.084651002227172,29.59960266694848,4.243337645127923,18.00591437055979,8.384625428235974,-0.2632463827193953,-1.7062677251853546,893.7236502171191,27474.89817161383,50.11444444444445,53.68279761904762,62.11665429349171,90.9205838780268,95.5924276169265,45.47798317248205,70.21125627892118,17.502849913284418,306.3497550869604,37.237786258979185,0.21321308723536087,-1.818649844686148,5228.845850442308,410285.05766646645,22.43,35.26,29.23,71.77083333333333,0.7796577380952384,-9.359345074919275
timeseries_table_timeseries_table (6),2025-06-26,0.0,0.0,18.799166666666668,5.200833333333334,0.0,0.0,0.0,0,24,0,20.01577720429836,20.560000000000002,28.291474115346464,77.90443628268082,0.5442227957016428,3,0,6,1.2246467991473532e-16,-1.0,18.84,19.8,20.077406593406593,20.267251046408717,20.94,2.1000000000000014,20.015777204298363,0.4205744637849212,0.17688287958797397,0.46725104640871606,-0.6040399409034739,0.21979757463916494,400.8053670220272,8029.352681213805,20.56,20.56,20.56,20.56,20.56,0.0,20.560000000000002,3.571561098479145e-15,1.2756048680169553e-29,0.0,-0.9842521507485253,-2.020941828254848,422.7136000000001,8690.991616,24.04410913140312,25.19713674620773,27.610155030870832,31.336395324754754,33.0,8.955890868596882,28.291474115346464,3.14091179693597,9.865326916131544,6.139258578547025,0.09660078546232198,-1.5889933561351919,810.037945799352,23465.079444704326,59.05902004454342,66.8702141660597,79.24950779749246,91.76233735787129,93.96993318485524,34.91091314031181,77.90443628268082,12.512938319676621,156.5736253920316,24.892123191811592,-0.11077381179235077,-1.548339216029701,6221.946874452595,508314.94959113287,22.43,33.86,28.248958333333334,77.91666666666667,0.8361309523809526,-8.233181129034975
timeseries_table_timeseries_table (6),2025-06-27,0.0,0.0,16.726388888888888,7.273611111111111,0.0,0.0,0.0,0,21,0,20.137009954467764,20.56,27.50619749158023,73.76433498737781,0.4229900455322344,4,0,6,1.2246467991473532e-16,-1.0,19.03,19.90341463414634,20.202288966605458,20.461997885835096,20.81,1.7799999999999976,20.137009954467764,0.42151323742705915,0.17767340932624032,0.5585832516887557,-0.6397953936564189,-0.43543922861036144,405.67423047140517,8176.0684945958665,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.7136,8690.991615999996,22.95,24.24,25.85815060300078,30.978290206109914,32.97915555555556,10.029155555555558,27.50619749158023,3.4999500881729806,12.249650619702056,6.738290206109916,0.25096160971895126,-1.534162829017414,768.6094255821259,21813.450024560312,53.135555555555555,64.27303622913884,73.0,87.0,92.0,38.864444444444445,73.76433498737781,12.096159128472145,146.31706566132,22.72696377086116,-0.07043122361211762,-1.3130096407950234,5584.733482439311,433008.1767745459,21.88,33.59,26.828958333333333,77.33333333333333,0.3886607142857145,-6.691948378865568
timeseries_table_timeseries_table (6),2025-06-28,0.0,0.2275,16.973333333333333,6.799166666666666,0.2275,0.2275,0.013226103386463836,0,21,0,20.569878168530888,20.56,25.303035111535312,84.01395855647087,-0.009878168530889297,5,1,6,1.2246467991473532e-16,-1.0,20.18,20.46,20.57791168583079,20.72,21.02,0.8399999999999999,20.569878168530884,0.17019590471118803,0.0289666459804598,0.259999999999998,0.07807451251146887,-0.5224283575480779,423.1483873102166,8705.28361918934,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.7135999999999,8690.991615999998,22.33359688195991,22.8,24.611876321948458,26.85592974541894,30.7497,8.416103118040091,25.303035111535312,2.9163279203718657,8.504968539140492,4.05592974541894,0.7871507694335456,-0.9148889394019317,648.5411161376772,16849.48795178172,65.37,79.87857602461884,88.0,91.85172729522395,93.93652561247217,28.566525612472162,84.01395855647087,9.223813190290125,85.07872976937009,11.973151270605115,-0.8992138030458336,-0.6768650309082944,7141.348871127789,613214.2583259152,21.32,31.64,24.830212765957448,86.06382978723404,-0.1483928571428572,-4.26033459742656
timeseries_table_timeseries_table (6),2025-06-29,0.0,0.0,18.220555555555556,5.779444444444445,0.0,0.0,0.0,0,22,0,20.234313368784058,20.559999999999995,25.96027700943057,80.95329104856853,0.32568663121593744,6,1,6,1.2246467991473532e-16,-1.0,19.53,19.85,20.361669714537697,20.573155209415024,20.98,1.4499999999999993,20.23431336878405,0.3940833633570342,0.15530169727479226,0.7231552094150224,-0.2690165348449422,-1.2463835764521758,409.5808452802904,8293.778910902807,20.56,20.56,20.56,20.56,20.56,0.0,20.559999999999995,3.570258050579764e-15,1.2746742547729617e-29,0.0,0.985330220589095,-2.019511726259131,422.7135999999999,8690.991615999998,21.416041202672606,23.326681252643457,26.145577565681762,28.009771556453977,29.338530066815142,7.922488864142537,25.96027700943057,2.423146964356904,5.871641210872079,4.68309030381052,-0.22444716859339645,-1.4163335740497842,679.7225273678083,17943.03231971903,65.0,73.4024711221122,81.39195103337642,90.3866103739445,96.0,31.0,80.95329104856853,9.8908786187699,97.82947985123957,16.984139251832303,-0.09238805233039106,-1.3569014469444227,6649.846992896917,553847.2851182782,20.69,30.14,25.576458333333335,82.5625,-0.5692629179331308,-5.342144964549277
timeseries_table_timeseries_table (6),2025-06-30,0.0,0.0,21.023055555555555,2.9769444444444444,0.0,0.0,0.0,0,24,0,20.10829193095865,20.560000000000002,27.09906396350269,77.15009876052798,0.4517080690413522,0,0,6,1.2246467991473532e-16,-1.0,19.27,19.799350837320574,20.22027856277755,20.397323008849558,20.92,1.6500000000000021,20.108291930958654,0.4025719938780885,0.16206421025497972,0.5979721715289834,-0.19255936037252216,-1.2974714323820005,404.503049722102,8140.273237981075,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.71360000000004,8690.991615999996,22.95,24.911816052926657,26.432288593905124,29.752461973425117,31.140484409799555,8.190484409799556,27.099063963502687,2.628167312495891,6.907263422471874,4.84064592049846,0.1275905902856709,-1.3921251531765222,741.1568920185377,20455.392744953653,59.31069042316258,67.4564194945408,80.20413087934561,86.59932951643559,92.0,32.68930957683742,77.15009876052798,10.07839999785184,101.57414651669995,19.142910021894792,-0.3450933026182418,-1.3111897954886989,6052.099597235975,481990.94244557415,21.88,32.14,26.659583333333334,78.52083333333333,-0.6754312310030391,-6.551291402374684
timeseries_table_timeseries_table (6),2025-07-01,0.0,0.0,19.695,4.305,0.0,0.0,0.0,0,15,0,20.442294430380386,20.559999999999995,25.383799983536083,82.48183251639247,0.11770556961960921,1,0,7,-0.4999999999999997,-0.8660254037844388,19.84,20.29,20.418992914603752,20.67,20.97,1.129999999999999,20.44229443038038,0.23272376170161857,0.05416034926055175,0.38000000000000256,-0.18964575043281207,-0.8363162663942307,417.940985753693,8545.861061907372,20.56,20.56,20.56,20.56,20.56,0.0,20.559999999999995,3.571561098479145e-15,1.2756048680169553e-29,0.0,0.9842521507485253,-2.020941828254848,422.7135999999999,8690.991616,22.30297161936561,23.13036323862581,24.658495335399568,27.095035041008547,30.357984409799553,8.055012790433942,25.383799983536083,2.5325561664051888,6.4138407359969465,3.9646718023827354,0.6480807213561158,-0.9882000815206897,650.6442449945635,16846.538796545006,54.82071269487751,72.19751774914457,87.9060058906155,92.94371229179491,94.825069637883,40.0043569430055,82.48183251639247,12.40496388507539,153.8831289900247,20.746194542650343,-0.8146780909250252,-0.8172509085884041,6954.5711054357425,597032.6577220244,20.77,31.14,25.57875,81.625,-0.6209447821681862,-5.1364555696196135
timeseries_table_timeseries_table (6),2025-07-02,0.0,0.24138888888888888,22.40888888888889,1.3497222222222223,0.24138888888888888,0.24138888888888888,0.010657215388577525,0,24,0,20.438750081023603,20.56,25.871389638894065,69.94525783047429,0.12124991897639603,2,0,7,-0.4999999999999997,-0.8660254037844388,19.52,20.132970882620565,20.545788197432085,20.725508683309084,20.96,1.4400000000000013,20.438750081023603,0.37273697374425524,0.1389328515960256,0.5925378006885182,-0.5193873434988241,-0.8246262775183641,417.8799597170787,8546.535974186765,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.71359999999993,8690.991615999996,19.188903728436284,22.349136165868643,26.357196436525616,29.830376297605234,30.92220489977728,11.733301171340997,25.871389638894065,3.8347082727108663,14.704987536797155,7.481240131736591,-0.15404321306157706,-1.5438977210691895,683.860789530898,18435.66798117753,48.03895381190874,51.733000410463795,68.56344221727295,86.81084147140923,96.89092932665554,48.8519755147468,69.9452578304743,16.53064039240675,273.2620717830696,35.07784106094544,0.010232287653690409,-1.604413678659337,5162.386316851265,398907.70861353585,18.54,31.64,25.419583333333335,71.9375,-0.5494642857142857,-4.980833252309733
timeseries_table_timeseries_table (6),2025-07-03,0.0,0.0,18.418055555555554,5.581944444444445,0.0,0.0,0.0,0,19,0,20.475151636762767,20.56,26.04856715025444,70.28345396958164,0.08484836323723144,3,0,7,-0.4999999999999997,-0.8660254037844388,19.64,20.21,20.51661027976578,20.67,20.96,1.3200000000000003,20.475151636762764,0.31849421288379415,0.10143856364046759,0.46000000000000085,-0.43555579831982766,-0.6683694481968998,419.33214601691765,8589.982989161424,20.56,20.56,20.56,20.56,20.56,0.0,20.56,0.0,0.0,0.0,,,422.7135999999999,8690.991616,19.85735670562048,21.441149239896294,25.519633994089457,30.231527517852715,31.84417362270451,11.986816917084031,26.04856715025444,4.346921563803116,18.895727081856528,8.790378277956421,-0.021175814406909257,-1.6296354189158517,697.1902970819136,19131.328907561438,44.218819599109125,51.52633488852699,74.45206213010903,90.65731508993119,92.77295492487478,48.55413532576566,70.28345396958164,18.517403818165768,342.8942441650201,39.1309802014042,-0.09298507086968175,-1.6867825663554503,5278.42488378568,418000.0496679271,18.59,32.19,26.042083333333334,70.16666666666667,-0.32711325354609916,-5.566931696570567
timeseries_table_timeseries_table (6),2025-07-04,0.0,0.0,21.246111111111112,2.753888888888889,0.0,0.0,0.0,0,20,0,20.20875050454553,20.56,26.478249404994425,70.80246739610944,0.3512494954544678,4,0,7,-0.4999999999999997,-0.8660254037844388,19.33,19.92,20.213546255506607,20.5,21.04,1.7100000000000009,20.208750504545534,0.41083123136537375,0.16878230066518926,0.5799999999999983,-0.26556564433993424,-1.0241121492561205,408.560416670743,8263.219547964754,20.56,20.56,20.56,20.56,20.56,0.0,20.559999999999995,3.572842529279861e-15,1.2765203739030917e-29,0.0,0.9831934989550353,-2.0223456634263344,422.7136,8690.991615999998,20.602577951002225,21.982381523881177,26.15613228292933,31.066009928011937,33.13744160177975,12.534863650777524,26.478249404994436,4.481285693308386,20.081921465050424,9.08362840413076,0.09008701948743542,-1.607460406838335,720.8333729928787,20139.64560582113,42.14468558708959,51.24734229470543,73.86973798536127,90.2107496809794,92.85913140311804,50.71444581602845,70.80246739610944,17.746851018512324,314.95072107327195,38.96340738627397,-0.1780940278205814,-1.6073407240429343,5322.509925604319,419681.03499735927,19.65,34.14,26.985416666666666,68.79166666666667,-0.04212829280648415,-6.776666162121135
